DH_demand,LH_demand
0.188625521,0.188747529
0.121723465,0.121802199
0.125965454,0.126046932
0.130207443,0.130291665
0.152235444,0.152333914
0.165370439,0.165477406
0.18739844,0.187519655
0.20942644,0.209561904
0.253686955,0.253851048
0.320179984,0.320387086
0.364440499,0.36467623
0.319770957,0.319977795
0.275101415,0.275279359
0.208199359,0.208334029
0.185762331,0.185882488
0.163325304,0.163430948
0.149781282,0.149878165
0.140683763,0.140774761
0.149372255,0.149468873
0.171400255,0.171511122
0.162302736,0.162407719
0.184330737,0.184449968
0.175233218,0.175346564
0.161689196,0.161793781
0.125912659,0.125994104
0.059010603,0.059048773
0.063252593,0.063293506
0.067494582,0.06753824
0.08507608,0.08513111
0.098211075,0.098274601
0.115792573,0.115867471
0.137820573,0.13790972
0.177634585,0.177749485
0.239681112,0.239836145
0.279495124,0.27967591
0.239272085,0.239426853
0.199049046,0.199177797
0.136593492,0.136681845
0.114156465,0.114230304
0.09616594,0.096228143
0.082621918,0.08267536
0.073524399,0.073571956
0.082212891,0.082266069
0.104240891,0.104308318
0.095143372,0.095204914
0.11272487,0.112797784
0.108073854,0.108143759
0.094529832,0.094590976
0.063199798,0.063240678
0.085227799,0.085282927
0.089469788,0.08952766
0.089265275,0.089323014
0.111293275,0.111365263
0.12442827,0.124508754
0.146456271,0.146551003
0.168484272,0.168593253
0.208298284,0.208433017
0.274791313,0.274969056
0.314605325,0.314808821
0.274382286,0.274559765
0.229712744,0.229861329
0.167257191,0.167365378
0.144820163,0.144913837
0.122383135,0.122462296
0.108839113,0.108909514
0.099741594,0.09980611
0.108430086,0.108500222
0.130458087,0.130542471
0.121360568,0.121439067
0.143388568,0.143481316
0.134291049,0.134377913
0.120747027,0.12082513
0.084970491,0.085025452
0.05808696,0.058124533
0.06232895,0.062369266
0.066570939,0.066613999
0.084152437,0.084206869
0.097287432,0.09735036
0.119315433,0.119392609
0.13689693,0.136985479
0.176710942,0.176825244
0.238757469,0.238911904
0.278571481,0.278751669
0.238348442,0.238502613
0.198125403,0.198253556
0.135669849,0.135757605
0.117679324,0.117755443
0.095242297,0.095303902
0.081698275,0.08175112
0.072600756,0.072647716
0.081289248,0.081341828
0.103317248,0.103384077
0.094219729,0.094280673
0.11624773,0.116322922
0.107150211,0.107219519
0.093606189,0.093666736
0.062276155,0.062316437
0.10653667,0.106605581
0.110778659,0.110850314
0.115020649,0.115095048
0.137048649,0.137137297
0.150183644,0.150280788
0.172211645,0.172323037
0.194239646,0.194365286
0.242946663,0.243103809
0.309439692,0.309639847
0.353700207,0.353928991
0.309030665,0.309230556
0.264361124,0.26453212
0.193012565,0.193137411
0.170575537,0.17068587
0.148138509,0.14823433
0.134594487,0.134681547
0.125496968,0.125578143
0.13418546,0.134272255
0.156213461,0.156314505
0.147115942,0.147211101
0.169143942,0.16925335
0.160046423,0.160149946
0.146502401,0.146597163
0.110725865,0.110797486
0.137200368,0.137289114
0.141442358,0.141533847
0.145684347,0.14577858
0.172158851,0.172270208
0.185293846,0.185413699
0.211768349,0.211905327
0.23379635,0.233947576
0.282503367,0.282686099
0.357889402,0.358120896
0.402149917,0.40241004
0.357480375,0.357711604
0.30836433,0.30856379
0.232569269,0.232719702
0.210132241,0.210268161
0.18324871,0.183367241
0.169704688,0.169814459
0.160607169,0.160711055
0.169295661,0.169405167
0.191323662,0.191447416
0.182226143,0.182344012
0.208700646,0.20883564
0.199603127,0.199732237
0.181612602,0.181730075
0.141389563,0.141481018
0.118952536,0.119029478
0.123194525,0.123274211
0.127436514,0.127518944
0.149464515,0.149561193
0.16259951,0.162704684
0.189074013,0.189196312
0.211102014,0.211238561
0.259809032,0.259977084
0.330748564,0.330962502
0.375009078,0.375251646
0.330339537,0.33055321
0.281223492,0.281405396
0.209874933,0.210010687
0.187437905,0.187559146
0.160554375,0.160658226
0.147010353,0.147105444
0.137912834,0.13800204
0.146601326,0.146696152
0.168629326,0.168738401
0.159531807,0.159634997
0.186006311,0.186126625
0.172462289,0.172573843
0.158918267,0.15902106
0.12314173,0.123221382
0.100704703,0.100769842
0.104946692,0.105014575
0.109188681,0.109259308
0.131216682,0.131301557
0.144351677,0.144445048
0.166379678,0.166487297
0.188407678,0.188529546
0.237114696,0.237268069
0.303607725,0.303804108
0.352314743,0.352542631
0.303198698,0.303394816
0.258529156,0.258696381
0.187180597,0.187301671
0.16474357,0.164850131
0.142306542,0.14239859
0.12876252,0.128845807
0.119665001,0.119742404
0.128353493,0.128436516
0.150381494,0.150478765
0.141283974,0.141375361
0.163311975,0.16341761
0.154214456,0.154314206
0.140670434,0.140761424
0.104893898,0.104961746
0.073563864,0.073611448
0.077805854,0.077856181
0.082047843,0.082100914
0.104075844,0.104143163
0.117210839,0.117286654
0.139238839,0.139328903
0.16126684,0.161371152
0.205527355,0.205660296
0.272020384,0.272196335
0.316280899,0.316485479
0.271611357,0.271787043
0.226941815,0.227088608
0.160039759,0.160143277
0.137602731,0.137691737
0.115165703,0.115240196
0.101621681,0.101687413
0.092524162,0.09258401
0.101212654,0.101278122
0.123240655,0.123320371
0.114143136,0.114216967
0.136171137,0.136259216
0.127073617,0.127155812
0.113529595,0.11360303
0.077753059,0.077803352
0.06865554,0.068699948
0.072897529,0.072944682
0.077139519,0.077189415
0.099167519,0.099231664
0.112302514,0.112375155
0.134330515,0.134417404
0.156358516,0.156459653
0.20061903,0.200748797
0.271558562,0.271734215
0.315819077,0.316023359
0.271149535,0.271324923
0.222033491,0.222177109
0.155131434,0.155231778
0.132694407,0.132780238
0.110257379,0.110328697
0.096713357,0.096775914
0.087615838,0.08767251
0.09630433,0.096366623
0.118332331,0.118408872
0.109234812,0.109305468
0.131262812,0.131347717
0.122165293,0.122244313
0.108621271,0.108691531
0.072844735,0.072891853
0.077086724,0.077136586
0.081328713,0.081381319
0.085570703,0.085626052
0.107598703,0.107668302
0.120733698,0.120811793
0.142761699,0.142854042
0.285080245,0.285264644
0.333814531,0.334030453
0.400334829,0.400593778
0.444622612,0.444910208
0.399980339,0.400239058
0.355338065,0.355567909
0.284016775,0.284200486
0.261607016,0.261776231
0.239197257,0.239351977
0.225680503,0.22582648
0.216610252,0.216750362
0.225326013,0.225471761
0.247381282,0.247541296
0.238311031,0.238465178
0.2603663,0.260534713
0.25129605,0.251458596
0.237779296,0.237933099
0.202030028,0.202160708
0.175173766,0.175287074
0.179443024,0.179559093
0.183712282,0.183831113
0.201321048,0.201451269
0.214483312,0.214622046
0.236538581,0.236691581
0.25859385,0.258761116
0.302881633,0.303077546
0.369401931,0.369640871
0.413689714,0.413957301
0.369047441,0.369286152
0.324405167,0.324615003
0.25753038,0.257696958
0.235120621,0.235272704
0.212710861,0.212848449
0.199194108,0.199322953
0.19457036,0.194696214
0.198839618,0.198968233
0.220894887,0.221037768
0.211824636,0.211961651
0.233879905,0.234031186
0.224809655,0.224955068
0.211292901,0.211429572
0.179990136,0.180106559
0.184259394,0.184378578
0.188528652,0.188650598
0.192797909,0.192922617
0.214853179,0.214992152
0.228015442,0.228162929
0.250070711,0.250232465
0.27212598,0.272302
0.316413764,0.31661843
0.382934061,0.383181755
0.427221844,0.427498185
0.382579571,0.382827035
0.337937298,0.338155886
0.27106251,0.271237842
0.248652751,0.248813587
0.226242992,0.226389332
0.212726238,0.212863836
0.203655987,0.203787718
0.212371748,0.212509116
0.234427017,0.234578652
0.225356766,0.225502534
0.247412035,0.247572069
0.238341785,0.238495951
0.224825031,0.224970455
0.189075763,0.189198063
0.135540484,0.135628156
0.139809742,0.139900175
0.144079,0.144172195
0.161687766,0.161792351
0.17485003,0.174963128
0.196905299,0.197032663
0.218960568,0.219102198
0.258801848,0.258969249
0.320875643,0.321083195
0.360716924,0.360950246
0.320521153,0.320728476
0.280325382,0.280506705
0.217897098,0.21803804
0.195487339,0.195613786
0.173077579,0.173189531
0.159560826,0.159664035
0.154937078,0.155037296
0.159206336,0.159309315
0.181261605,0.18137885
0.172191354,0.172302733
0.194246623,0.194372268
0.185176372,0.18529615
0.171659619,0.171770654
0.140356854,0.140447641
0.077928569,0.077978976
0.082197827,0.082250995
0.082020582,0.082073635
0.104075851,0.104143171
0.112791612,0.112864569
0.130400378,0.130484725
0.148009144,0.148104881
0.187850425,0.187971932
0.241031214,0.24118712
0.280872494,0.281054171
0.240676724,0.240832401
0.204927456,0.205060009
0.146945674,0.147040723
0.128982418,0.129065847
0.111019161,0.111090972
0.101948911,0.102014854
0.09287866,0.092938737
0.101594421,0.101660135
0.119203187,0.119280291
0.110132936,0.110204173
0.127741702,0.12782433
0.123117955,0.123197591
0.109601201,0.109672094
0.078298436,0.078349082
0.109246711,0.109317375
0.113515969,0.113589394
0.113338724,0.113412035
0.135393993,0.13548157
0.148556256,0.148652347
0.166165023,0.166272503
0.188220292,0.188342038
0.228061572,0.228209089
0.285688864,0.285873656
0.325530144,0.325740707
0.285334374,0.285518937
0.245138603,0.245297166
0.187156821,0.18727788
0.164747062,0.164853626
0.146783806,0.14687875
0.133267052,0.133353253
0.124196801,0.124277136
0.132912562,0.132998534
0.150521328,0.15061869
0.145897581,0.145991952
0.163506347,0.163612108
0.154436096,0.15453599
0.145365845,0.145459872
0.109616578,0.109687481
0.10499283,0.105060742
0.109262088,0.109332762
0.109084843,0.109155402
0.131140112,0.131224937
0.144302375,0.144395714
0.161911141,0.16201587
0.183966411,0.184085406
0.223807691,0.223952457
0.281434983,0.281617024
0.321276263,0.321484075
0.281080493,0.281262304
0.240884722,0.241040534
0.18290294,0.183021247
0.160493181,0.160596993
0.142529925,0.142622117
0.129013171,0.129096621
0.11994292,0.120020503
0.128658681,0.128741901
0.146267447,0.146362058
0.141643699,0.141735319
0.159252466,0.159355475
0.150182215,0.150279357
0.141111964,0.14120324
0.105362697,0.105430848
0.127417966,0.127500384
0.131687223,0.131772403
0.135956481,0.136044422
0.15801175,0.158113957
0.171174014,0.171284734
0.193229283,0.19335427
0.210838049,0.210974426
0.255125833,0.255290856
0.317199627,0.317404802
0.361487411,0.361721232
0.316845137,0.317050082
0.276649367,0.276828312
0.209774579,0.209910268
0.191811323,0.191935392
0.169401563,0.169511138
0.15588481,0.155985641
0.146814559,0.146909523
0.15553032,0.155630922
0.177585589,0.177700457
0.168515338,0.168624339
0.190570607,0.190693874
0.181500357,0.181617757
0.167983603,0.16809226
0.132234335,0.132319869
0.13205709,0.132142509
0.136326348,0.136414528
0.136149103,0.136237168
0.158204372,0.158306704
0.171366636,0.171477481
0.193421905,0.193547016
0.215477174,0.215616551
0.255318454,0.255483602
0.321838752,0.322046927
0.361680032,0.361913978
0.321484262,0.321692208
0.276841988,0.277021058
0.214413704,0.214552393
0.192003944,0.192128138
0.169594185,0.169703884
0.156077432,0.156178387
0.147007181,0.14710227
0.155722942,0.155823668
0.177778211,0.177893203
0.16870796,0.168817085
0.190763229,0.190886621
0.181692978,0.181810503
0.168176225,0.168285006
0.132426957,0.132512615
0.096677689,0.096740223
0.100946947,0.101012243
0.105216205,0.105284262
0.122824971,0.122904418
0.135987235,0.136075195
0.153596001,0.153695352
0.17565127,0.175764887
0.215492551,0.215631938
0.277566345,0.277745884
0.317407626,0.317612935
0.277211855,0.277391164
0.237016085,0.237169394
0.1745878,0.174700729
0.152178041,0.152276474
0.134214784,0.134301598
0.120698031,0.120776102
0.11162778,0.111699984
0.120343541,0.120421382
0.14239881,0.142490918
0.133328559,0.1334148
0.150937325,0.151034956
0.146313577,0.146408217
0.132796824,0.132882721
0.101494059,0.101559708
0.092423808,0.092483591
0.096693066,0.09675561
0.100962324,0.101027629
0.11857109,0.118647786
0.131733354,0.131818563
0.14934212,0.149438719
0.171397389,0.171508254
0.211238669,0.211375305
0.273312464,0.273489251
0.313153745,0.313356302
0.272957974,0.273134532
0.232762203,0.232912761
0.170333919,0.170444096
0.14792416,0.148019841
0.129960903,0.130044966
0.11644415,0.116519469
0.107373899,0.107443352
0.116089659,0.11616475
0.138144929,0.138234285
0.129074678,0.129158167
0.146683444,0.146778324
0.142059696,0.142151585
0.128542943,0.128626088
0.097240178,0.097303076
0.097062933,0.097125716
0.101332191,0.101397735
0.105601448,0.105669755
0.123210215,0.123289911
0.136372478,0.136460688
0.158427747,0.158530223
0.176036514,0.176150379
0.215877794,0.21601743
0.277951589,0.278131376
0.317792869,0.317998427
0.277597099,0.277776657
0.237401328,0.237554886
0.174973043,0.175086221
0.157009787,0.157111346
0.134600028,0.134687091
0.121083274,0.121161595
0.112013023,0.112085477
0.120728784,0.120806875
0.142784053,0.14287641
0.133713802,0.133800293
0.155769072,0.155869828
0.146698821,0.14679371
0.133182067,0.133268214
0.101879302,0.101945201
0.052790526,0.052824673
0.052613281,0.052647313
0.056882539,0.056919332
0.078937808,0.078988867
0.087653569,0.087710266
0.105262335,0.105330422
0.127317604,0.127399957
0.162712382,0.162817629
0.220339674,0.220482196
0.255734451,0.255899868
0.219985184,0.220127477
0.179789413,0.179905706
0.126254134,0.126335799
0.103844375,0.103911544
0.085881118,0.085936669
0.076810868,0.076860551
0.067740617,0.067784434
0.076456377,0.076505832
0.094065144,0.094125988
0.084994893,0.08504987
0.102603659,0.102670027
0.097979911,0.098043288
0.084463158,0.084517791
0.053160393,0.053194779
0.035197137,0.035219903
0.035019892,0.035042544
0.039289149,0.039314563
0.056897916,0.056934719
0.070060179,0.070105496
0.087668945,0.087725652
0.105277712,0.105345809
0.140672489,0.140763481
0.198299781,0.198428048
0.233694559,0.23384572
0.197945291,0.198073328
0.157749521,0.157851558
0.104214241,0.10428165
0.086250985,0.086306775
0.068287729,0.068331899
0.054770975,0.054806403
0.050147227,0.050179664
0.054416485,0.054451683
0.072025251,0.072071839
0.067401503,0.067445101
0.08501027,0.085065257
0.075940019,0.075989139
0.066869768,0.066913022
0.035567003,0.035590009
0.075408284,0.07545706
0.079677542,0.07972908
0.083946799,0.084001099
0.101555566,0.101621255
0.114717829,0.114792032
0.132326596,0.132412188
0.154381865,0.154481724
0.194223145,0.194348775
0.25629694,0.25646272
0.29613822,0.296329771
0.25594245,0.256108001
0.215746679,0.215886231
0.153318394,0.153417565
0.130908635,0.130993311
0.112945379,0.113018435
0.099428625,0.099492939
0.090358374,0.090416821
0.099074135,0.099138219
0.121129404,0.121207754
0.112059154,0.112131637
0.12966792,0.129751793
0.125044172,0.125125054
0.111527418,0.111599558
0.080224654,0.080276545
0.0667079,0.066751049
0.070977158,0.071023068
0.070799913,0.070845708
0.092855182,0.092915243
0.106017445,0.106086021
0.123626212,0.123706177
0.145681481,0.145775712
0.185522761,0.185642763
0.243150053,0.24330733
0.282991333,0.283174381
0.242795563,0.242952611
0.202599792,0.20273084
0.14461801,0.144711554
0.122208251,0.122287299
0.104244995,0.104312424
0.090728241,0.090786927
0.081657991,0.081710809
0.090373751,0.090432208
0.107982517,0.108052364
0.10335877,0.103425625
0.120967536,0.121045781
0.111897285,0.111969664
0.102827034,0.102893546
0.067077767,0.067121155
0.040221505,0.040247521
0.044490762,0.04451954
0.04876002,0.04879156
0.066368787,0.066411716
0.075084547,0.075133114
0.097139816,0.097202649
0.114748583,0.114822805
0.154589863,0.154689857
0.207770652,0.207905044
0.247611933,0.247772096
0.207416162,0.207550325
0.171666894,0.171777934
0.113685112,0.113758647
0.095721856,0.095783772
0.073312097,0.073359517
0.064241846,0.0642834
0.055171595,0.055207282
0.063887356,0.06392868
0.081496122,0.081548836
0.072425872,0.072472719
0.094481141,0.094542254
0.08541089,0.085466136
0.071894136,0.07194064
0.045037874,0.045067006
0,0
0,0
0,0
0.013203374,0.013211915
0.021919135,0.021933313
0.039527901,0.039553469
0.057136667,0.057173625
0.092531445,0.092591297
0.141265731,0.141357106
0.176660509,0.176774778
0.140911241,0.141002387
0.109608476,0.109679374
0.056073197,0.056109467
0.038109941,0.038134592
0.020146684,0.020159716
0.011076434,0.011083598
0.002006183,0.002007481
0.010721944,0.010728879
0.02833071,0.028349035
0.019260459,0.019272917
0.036869226,0.036893074
0.032245478,0.032266335
0.018728724,0.018740838
0,0
0,0
0,0
0,0
0,0
0,0
0.0041485,0.004151184
0.017310764,0.017321961
0.048259039,0.048290254
0.096993325,0.097056063
0.127941599,0.128024356
0.096638835,0.096701344
0.06533607,0.065378331
0.016247293,0.016257803
0.00273054,0.002732306
0,0
0,0
0,0
0,0
0,0
0,0
0.001489825,0.001490788
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01697165,0.016982628
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.017341517,0.017352734
0.043843289,0.043871648
0.016987027,0.016998015
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.009172868,0.009178802
0.022335132,0.022349579
0.057729909,0.057767251
0.106464196,0.10653306
0.141858973,0.141950732
0.106109705,0.10617834
0.074806941,0.074855328
0.021271662,0.021285421
0.007754908,0.007759924
0,0
0,0
0,0
0,0
0,0
0,0
0.006514193,0.006518406
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.000472484,0.00047279
0.018081251,0.018092946
0.049029525,0.049061239
0.097763812,0.097827048
0.133158589,0.13324472
0.097409322,0.097472329
0.066106557,0.066149316
0.01701778,0.017028788
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.014004615,0.014013673
0.031613381,0.031633829
0.067008159,0.067051502
0.115742445,0.11581731
0.151137222,0.151234983
0.115387955,0.115462591
0.08408519,0.084139579
0.030549911,0.030569671
0.012586654,0.012594796
0,0
0,0
0,0
0,0
0.002807423,0.002809239
0,0
0.011345939,0.011353278
0.006722191,0.006726539
0,0
0,0
0,0
0,0
0,0
0.010105224,0.01011176
0.023267487,0.023282537
0.040876253,0.040902693
0.05848502,0.05852285
0.093879797,0.093940522
0.151507089,0.151605089
0.186901867,0.187022761
0.151152599,0.151250369
0.110956829,0.111028599
0.057421549,0.057458691
0.039458293,0.039483816
0.021495037,0.02150894
0.007978283,0.007983444
0.003354535,0.003356705
0.007623793,0.007628724
0.025232559,0.02524888
0.020608811,0.020622142
0.038217578,0.038242298
0.029147327,0.02916618
0.020077076,0.020090063
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.022751129,0.022765845
0.053699403,0.053734138
0.022396639,0.022411125
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.009974109,0.00998056
0.058708395,0.058746369
0.08965667,0.089714662
0.058353905,0.05839165
0.02705114,0.027068637
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001273725,0.001274549
0.045561508,0.045590979
0.076509783,0.076559272
0.045207018,0.045236259
0.013904253,0.013913247
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001643592,0.001644655
0.037038369,0.037062327
0.085772655,0.085828136
0.121167433,0.121245808
0.085418165,0.085473416
0.0541154,0.054150404
0.000580121,0.000580497
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.006814451,0.006818859
0.015530212,0.015540257
0.037585481,0.037609792
0.055194247,0.055229949
0.095035528,0.095097
0.148216317,0.148312188
0.188057597,0.188179239
0.147861827,0.147957468
0.112112559,0.112185077
0.054130777,0.05416579
0.036167521,0.036190915
0.013757761,0.01376666
0.004687511,0.004690543
0.107304269,0.107373676
0.116197274,0.116272434
0.133983286,0.13406995
0.12509028,0.125171192
0.147322794,0.147418087
0.138429788,0.138519329
0.12509028,0.125171192
0.098411263,0.098474918
0.138429788,0.138519329
0.142876291,0.142968708
0.147322794,0.147418087
0.169555308,0.169664982
0.182894817,0.183013119
0.205127331,0.205260014
0.222913342,0.22305753
0.267378371,0.267551319
0.32962941,0.329842625
0.374094439,0.374336414
0.32962941,0.329842625
0.289610885,0.289798214
0.222913342,0.22305753
0.205127331,0.205260014
0.182894817,0.183013119
0.169555308,0.169664982
0.160662303,0.160766224
0.169555308,0.169664982
0.191787823,0.191911877
0.182894817,0.183013119
0.205127331,0.205260014
0.196234325,0.196361256
0.182894817,0.183013119
0.147322794,0.147418087
0.009481206,0.009487339
0.009481206,0.009487339
0.013927709,0.013936718
0.03171372,0.031734234
0.040606726,0.040632992
0.053946235,0.053981129
0.071732246,0.071778645
0.102857766,0.102924297
0.147322794,0.147418087
0.178448314,0.17856374
0.147322794,0.147418087
0.116197274,0.116272434
0.071732246,0.071778645
0.053946235,0.053981129
0.040606726,0.040632992
0.03171372,0.031734234
0.022820715,0.022835476
0.03171372,0.031734234
0.045053229,0.045082371
0.040606726,0.040632992
0.053946235,0.053981129
0.049499732,0.04953175
0.040606726,0.040632992
0.013927709,0.013936718
0.013927709,0.013936718
0.018374212,0.018386097
0.018374212,0.018386097
0.036160223,0.036183613
0.045053229,0.045082371
0.06283924,0.062879887
0.076178749,0.076228024
0.107304269,0.107373676
0.1562158,0.156316845
0.18734132,0.187462498
0.1562158,0.156316845
0.12509028,0.125171192
0.076178749,0.076228024
0.06283924,0.062879887
0.045053229,0.045082371
0.036160223,0.036183613
0.027267218,0.027284855
0.036160223,0.036183613
0.049499732,0.04953175
0.045053229,0.045082371
0.06283924,0.062879887
0.053946235,0.053981129
0.045053229,0.045082371
0.018374212,0.018386097
0,0
0,0
0,0
0,0
0,0
0,0
0.009481206,0.009487339
0.036160223,0.036183613
0.076178749,0.076228024
0.102857766,0.102924297
0.076178749,0.076228024
0.049499732,0.04953175
0.009481206,0.009487339
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.000588201,0.000588581
0.013927709,0.013936718
0.040606726,0.040632992
0.080625252,0.080677402
0.111750771,0.111823055
0.080625252,0.080677402
0.053946235,0.053981129
0.013927709,0.013936718
0.000588201,0.000588581
0,0
0,0
0,0
0,0
0,0
0,0
0.000588201,0.000588581
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.013927709,0.013936718
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.009481206,0.009487339
0.03171372,0.031734234
0.009481206,0.009487339
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.000588201,0.000588581
0.013927709,0.013936718
0.040606726,0.040632992
0.080625252,0.080677402
0.111750771,0.111823055
0.080625252,0.080677402
0.053946235,0.053981129
0.013927709,0.013936718
0.000588201,0.000588581
0,0
0,0
0,0
0,0
0,0
0,0
0.000588201,0.000588581
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.000588201,0.000588581
0.013927709,0.013936718
0.03171372,0.031734234
0.058392737,0.058430508
0.102857766,0.102924297
0.129536783,0.129620571
0.102857766,0.102924297
0.071732246,0.071778645
0.03171372,0.031734234
0.013927709,0.013936718
0.000588201,0.000588581
0,0
0,0
0,0
0.005034703,0.00503796
0.000588201,0.000588581
0.013927709,0.013936718
0.009481206,0.009487339
0.000588201,0.000588581
0,0
0,0
0,0
0,0
0,0
0,0
0.009481206,0.009487339
0.022820715,0.022835476
0.049499732,0.04953175
0.09396476,0.094025539
0.120643777,0.120721813
0.09396476,0.094025539
0.067285743,0.067329266
0.022820715,0.022835476
0.009481206,0.009487339
0,0
0,0
0,0
0,0
0.000588201,0.000588581
0,0
0.009481206,0.009487339
0.005034703,0.00503796
0,0
0,0
0,0
0,0
0,0
0.005034703,0.00503796
0.013927709,0.013936718
0.03171372,0.031734234
0.045053229,0.045082371
0.076178749,0.076228024
0.120643777,0.120721813
0.147322794,0.147418087
0.120643777,0.120721813
0.089518257,0.08957616
0.045053229,0.045082371
0.03171372,0.031734234
0.013927709,0.013936718
0.005034703,0.00503796
0.000588201,0.000588581
0.005034703,0.00503796
0.022820715,0.022835476
0.013927709,0.013936718
0.03171372,0.031734234
0.022820715,0.022835476
0.013927709,0.013936718
0,0
0,0
0,0
0,0
0.000588201,0.000588581
0.009481206,0.009487339
0.022820715,0.022835476
0.040606726,0.040632992
0.067285743,0.067329266
0.111750771,0.111823055
0.142876291,0.142968708
0.111750771,0.111823055
0.085071754,0.085126781
0.040606726,0.040632992
0.022820715,0.022835476
0.009481206,0.009487339
0.000588201,0.000588581
0,0
0.000588201,0.000588581
0.013927709,0.013936718
0.009481206,0.009487339
0.022820715,0.022835476
0.018374212,0.018386097
0.009481206,0.009487339
0,0
0,0
0,0
0,0
0,0
0,0
0.000588201,0.000588581
0.013927709,0.013936718
0.040606726,0.040632992
0.080625252,0.080677402
0.111750771,0.111823055
0.080625252,0.080677402
0.053946235,0.053981129
0.013927709,0.013936718
0.000588201,0.000588581
0,0
0,0
0,0
0,0
0,0
0,0
0.000588201,0.000588581
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005034703,0.00503796
0.018374212,0.018386097
0.045053229,0.045082371
0.085071754,0.085126781
0.111750771,0.111823055
0.085071754,0.085126781
0.058392737,0.058430508
0.018374212,0.018386097
0.005034703,0.00503796
0,0
0,0
0,0
0,0
0,0
0,0
0.005034703,0.00503796
0,0
0,0
0,0
0,0
0,0
0,0
0.000588201,0.000588581
0.009481206,0.009487339
0.022820715,0.022835476
0.040606726,0.040632992
0.067285743,0.067329266
0.111750771,0.111823055
0.142876291,0.142968708
0.111750771,0.111823055
0.085071754,0.085126781
0.040606726,0.040632992
0.022820715,0.022835476
0.009481206,0.009487339
0.000588201,0.000588581
0,0
0.000588201,0.000588581
0.013927709,0.013936718
0.009481206,0.009487339
0.022820715,0.022835476
0.018374212,0.018386097
0.009481206,0.009487339
0,0
0,0
0,0
0,0
0.005034703,0.00503796
0.013927709,0.013936718
0.03171372,0.031734234
0.045053229,0.045082371
0.076178749,0.076228024
0.120643777,0.120721813
0.147322794,0.147418087
0.120643777,0.120721813
0.089518257,0.08957616
0.045053229,0.045082371
0.03171372,0.031734234
0.013927709,0.013936718
0.005034703,0.00503796
0.000588201,0.000588581
0.005034703,0.00503796
0.022820715,0.022835476
0.013927709,0.013936718
0.03171372,0.031734234
0.022820715,0.022835476
0.013927709,0.013936718
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.018374212,0.018386097
0.058392737,0.058430508
0.080625252,0.080677402
0.058392737,0.058430508
0.03171372,0.031734234
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.009481206,0.009487339
0.049499732,0.04953175
0.076178749,0.076228024
0.049499732,0.04953175
0.022820715,0.022835476
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.018374212,0.018386097
0.045053229,0.045082371
0.018374212,0.018386097
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005034703,0.00503796
0.018374212,0.018386097
0.03171372,0.031734234
0.06283924,0.062879887
0.102857766,0.102924297
0.133983286,0.13406995
