Active_node1,Reactive_node1,Active_node2,Reactive_node2,Active_node3,Reactive_node3,Active_node4,Reactive_node4,Active_node5,Reactive_node5,Active_node6,Reactive_node6,Active_node7,Reactive_node7,Active_node8,Reactive_node8
0.496508096,0.2085334,0.496508096,0.2085334,0.496508096,0.2085334,0.496508096,0.2085334,0.496508096,0.2085334,0.496508096,0.2085334,0.496508096,0.2085334,0.496508096,0.2085334
0.463747691,0.19477403,0.463747691,0.19477403,0.463747691,0.19477403,0.463747691,0.19477403,0.463747691,0.19477403,0.463747691,0.19477403,0.463747691,0.19477403,0.463747691,0.19477403
0.429734157,0.180488346,0.429734157,0.180488346,0.429734157,0.180488346,0.429734157,0.180488346,0.429734157,0.180488346,0.429734157,0.180488346,0.429734157,0.180488346,0.429734157,0.180488346
0.412190334,0.17311994,0.412190334,0.17311994,0.412190334,0.17311994,0.412190334,0.17311994,0.412190334,0.17311994,0.412190334,0.17311994,0.412190334,0.17311994,0.412190334,0.17311994
0.399927559,0.167969575,0.399927559,0.167969575,0.399927559,0.167969575,0.399927559,0.167969575,0.399927559,0.167969575,0.399927559,0.167969575,0.399927559,0.167969575,0.399927559,0.167969575
0.390618592,0.164059809,0.390618592,0.164059809,0.390618592,0.164059809,0.390618592,0.164059809,0.390618592,0.164059809,0.390618592,0.164059809,0.390618592,0.164059809,0.390618592,0.164059809
0.391155648,0.164285372,0.391155648,0.164285372,0.391155648,0.164285372,0.391155648,0.164285372,0.391155648,0.164285372,0.391155648,0.164285372,0.391155648,0.164285372,0.391155648,0.164285372
0.402075783,0.168871829,0.402075783,0.168871829,0.402075783,0.168871829,0.402075783,0.168871829,0.402075783,0.168871829,0.402075783,0.168871829,0.402075783,0.168871829,0.402075783,0.168871829
0.418366476,0.17571392,0.418366476,0.17571392,0.418366476,0.17571392,0.418366476,0.17571392,0.418366476,0.17571392,0.418366476,0.17571392,0.418366476,0.17571392,0.418366476,0.17571392
0.439669689,0.18466127,0.439669689,0.18466127,0.439669689,0.18466127,0.439669689,0.18466127,0.439669689,0.18466127,0.439669689,0.18466127,0.439669689,0.18466127,0.439669689,0.18466127
0.470908436,0.197781543,0.470908436,0.197781543,0.470908436,0.197781543,0.470908436,0.197781543,0.470908436,0.197781543,0.470908436,0.197781543,0.470908436,0.197781543,0.470908436,0.197781543
0.488183731,0.205037167,0.488183731,0.205037167,0.488183731,0.205037167,0.488183731,0.205037167,0.488183731,0.205037167,0.488183731,0.205037167,0.488183731,0.205037167,0.488183731,0.205037167
0.503758349,0.211578507,0.503758349,0.211578507,0.503758349,0.211578507,0.503758349,0.211578507,0.503758349,0.211578507,0.503758349,0.211578507,0.503758349,0.211578507,0.503758349,0.211578507
0.506712156,0.212819106,0.506712156,0.212819106,0.506712156,0.212819106,0.506712156,0.212819106,0.506712156,0.212819106,0.506712156,0.212819106,0.506712156,0.212819106,0.506712156,0.212819106
0.503400312,0.211428131,0.503400312,0.211428131,0.503400312,0.211428131,0.503400312,0.211428131,0.503400312,0.211428131,0.503400312,0.211428131,0.503400312,0.211428131,0.503400312,0.211428131
0.497045152,0.208758964,0.497045152,0.208758964,0.497045152,0.208758964,0.497045152,0.208758964,0.497045152,0.208758964,0.497045152,0.208758964,0.497045152,0.208758964,0.497045152,0.208758964
0.48827324,0.205074761,0.48827324,0.205074761,0.48827324,0.205074761,0.48827324,0.205074761,0.48827324,0.205074761,0.48827324,0.205074761,0.48827324,0.205074761,0.48827324,0.205074761
0.490958519,0.206202578,0.490958519,0.206202578,0.490958519,0.206202578,0.490958519,0.206202578,0.490958519,0.206202578,0.490958519,0.206202578,0.490958519,0.206202578,0.490958519,0.206202578
0.496597605,0.208570994,0.496597605,0.208570994,0.496597605,0.208570994,0.496597605,0.208570994,0.496597605,0.208570994,0.496597605,0.208570994,0.496597605,0.208570994,0.496597605,0.208570994
0.529178991,0.222255176,0.529178991,0.222255176,0.529178991,0.222255176,0.529178991,0.222255176,0.529178991,0.222255176,0.529178991,0.222255176,0.529178991,0.222255176,0.529178991,0.222255176
0.523808433,0.219999542,0.523808433,0.219999542,0.523808433,0.219999542,0.523808433,0.219999542,0.523808433,0.219999542,0.523808433,0.219999542,0.523808433,0.219999542,0.523808433,0.219999542
0.515842105,0.216653684,0.515842105,0.216653684,0.515842105,0.216653684,0.515842105,0.216653684,0.515842105,0.216653684,0.515842105,0.216653684,0.515842105,0.216653684,0.515842105,0.216653684
0.500715033,0.210300314,0.500715033,0.210300314,0.500715033,0.210300314,0.500715033,0.210300314,0.500715033,0.210300314,0.500715033,0.210300314,0.500715033,0.210300314,0.500715033,0.210300314
0.487378147,0.204698822,0.487378147,0.204698822,0.487378147,0.204698822,0.487378147,0.204698822,0.487378147,0.204698822,0.487378147,0.204698822,0.487378147,0.204698822,0.487378147,0.204698822
0.467507082,0.196352974,0.467507082,0.196352974,0.467507082,0.196352974,0.467507082,0.196352974,0.467507082,0.196352974,0.467507082,0.196352974,0.467507082,0.196352974,0.467507082,0.196352974
0.441996931,0.185638711,0.441996931,0.185638711,0.441996931,0.185638711,0.441996931,0.185638711,0.441996931,0.185638711,0.441996931,0.185638711,0.441996931,0.185638711,0.441996931,0.185638711
0.413711992,0.173759037,0.413711992,0.173759037,0.413711992,0.173759037,0.413711992,0.173759037,0.413711992,0.173759037,0.413711992,0.173759037,0.413711992,0.173759037,0.413711992,0.173759037
0.392229759,0.164736499,0.392229759,0.164736499,0.392229759,0.164736499,0.392229759,0.164736499,0.392229759,0.164736499,0.392229759,0.164736499,0.392229759,0.164736499,0.392229759,0.164736499
0.382294227,0.160563575,0.382294227,0.160563575,0.382294227,0.160563575,0.382294227,0.160563575,0.382294227,0.160563575,0.382294227,0.160563575,0.382294227,0.160563575,0.382294227,0.160563575
0.376655141,0.158195159,0.376655141,0.158195159,0.376655141,0.158195159,0.376655141,0.158195159,0.376655141,0.158195159,0.376655141,0.158195159,0.376655141,0.158195159,0.376655141,0.158195159
0.372716732,0.156541027,0.372716732,0.156541027,0.372716732,0.156541027,0.372716732,0.156541027,0.372716732,0.156541027,0.372716732,0.156541027,0.372716732,0.156541027,0.372716732,0.156541027
0.381667662,0.160300418,0.381667662,0.160300418,0.381667662,0.160300418,0.381667662,0.160300418,0.381667662,0.160300418,0.381667662,0.160300418,0.381667662,0.160300418,0.381667662,0.160300418
0.392498287,0.164849281,0.392498287,0.164849281,0.392498287,0.164849281,0.392498287,0.164849281,0.392498287,0.164849281,0.392498287,0.164849281,0.392498287,0.164849281,0.392498287,0.164849281
0.40118069,0.16849589,0.40118069,0.16849589,0.40118069,0.16849589,0.40118069,0.16849589,0.40118069,0.16849589,0.40118069,0.16849589,0.40118069,0.16849589,0.40118069,0.16849589
0.429823666,0.18052594,0.429823666,0.18052594,0.429823666,0.18052594,0.429823666,0.18052594,0.429823666,0.18052594,0.429823666,0.18052594,0.429823666,0.18052594,0.429823666,0.18052594
0.451216389,0.189510883,0.451216389,0.189510883,0.451216389,0.189510883,0.451216389,0.189510883,0.451216389,0.189510883,0.451216389,0.189510883,0.451216389,0.189510883,0.451216389,0.189510883
0.470908436,0.197781543,0.470908436,0.197781543,0.470908436,0.197781543,0.470908436,0.197781543,0.470908436,0.197781543,0.470908436,0.197781543,0.470908436,0.197781543,0.470908436,0.197781543
0.483618756,0.203119878,0.483618756,0.203119878,0.483618756,0.203119878,0.483618756,0.203119878,0.483618756,0.203119878,0.483618756,0.203119878,0.483618756,0.203119878,0.483618756,0.203119878
0.489078824,0.205413106,0.489078824,0.205413106,0.489078824,0.205413106,0.489078824,0.205413106,0.489078824,0.205413106,0.489078824,0.205413106,0.489078824,0.205413106,0.489078824,0.205413106
0.493196252,0.207142426,0.493196252,0.207142426,0.493196252,0.207142426,0.493196252,0.207142426,0.493196252,0.207142426,0.493196252,0.207142426,0.493196252,0.207142426,0.493196252,0.207142426
0.494091345,0.207518365,0.494091345,0.207518365,0.494091345,0.207518365,0.494091345,0.207518365,0.494091345,0.207518365,0.494091345,0.207518365,0.494091345,0.207518365,0.494091345,0.207518365
0.499551412,0.209811593,0.499551412,0.209811593,0.499551412,0.209811593,0.499551412,0.209811593,0.499551412,0.209811593,0.499551412,0.209811593,0.499551412,0.209811593,0.499551412,0.209811593
0.515126031,0.216352933,0.515126031,0.216352933,0.515126031,0.216352933,0.515126031,0.216352933,0.515126031,0.216352933,0.515126031,0.216352933,0.515126031,0.216352933,0.515126031,0.216352933
0.534997095,0.22469878,0.534997095,0.22469878,0.534997095,0.22469878,0.534997095,0.22469878,0.534997095,0.22469878,0.534997095,0.22469878,0.534997095,0.22469878,0.534997095,0.22469878
0.528820954,0.222104801,0.528820954,0.222104801,0.528820954,0.222104801,0.528820954,0.222104801,0.528820954,0.222104801,0.528820954,0.222104801,0.528820954,0.222104801,0.528820954,0.222104801
0.519959533,0.218383004,0.519959533,0.218383004,0.519959533,0.218383004,0.519959533,0.218383004,0.519959533,0.218383004,0.519959533,0.218383004,0.519959533,0.218383004,0.519959533,0.218383004
0.506891175,0.212894293,0.506891175,0.212894293,0.506891175,0.212894293,0.506891175,0.212894293,0.506891175,0.212894293,0.506891175,0.212894293,0.506891175,0.212894293,0.506891175,0.212894293
0.488094221,0.204999573,0.488094221,0.204999573,0.488094221,0.204999573,0.488094221,0.204999573,0.488094221,0.204999573,0.488094221,0.204999573,0.488094221,0.204999573,0.488094221,0.204999573
0.463837201,0.194811624,0.463837201,0.194811624,0.463837201,0.194811624,0.463837201,0.194811624,0.463837201,0.194811624,0.463837201,0.194811624,0.463837201,0.194811624,0.463837201,0.194811624
0.427675443,0.179623686,0.427675443,0.179623686,0.427675443,0.179623686,0.427675443,0.179623686,0.427675443,0.179623686,0.427675443,0.179623686,0.427675443,0.179623686,0.427675443,0.179623686
0.39983805,0.167931981,0.39983805,0.167931981,0.39983805,0.167931981,0.39983805,0.167931981,0.39983805,0.167931981,0.39983805,0.167931981,0.39983805,0.167931981,0.39983805,0.167931981
0.385069015,0.161728986,0.385069015,0.161728986,0.385069015,0.161728986,0.385069015,0.161728986,0.385069015,0.161728986,0.385069015,0.161728986,0.385069015,0.161728986,0.385069015,0.161728986
0.374954464,0.157480875,0.374954464,0.157480875,0.374954464,0.157480875,0.374954464,0.157480875,0.374954464,0.157480875,0.374954464,0.157480875,0.374954464,0.157480875,0.374954464,0.157480875
0.37298526,0.156653809,0.37298526,0.156653809,0.37298526,0.156653809,0.37298526,0.156653809,0.37298526,0.156653809,0.37298526,0.156653809,0.37298526,0.156653809,0.37298526,0.156653809
0.381220115,0.160112448,0.381220115,0.160112448,0.381220115,0.160112448,0.381220115,0.160112448,0.381220115,0.160112448,0.381220115,0.160112448,0.381220115,0.160112448,0.381220115,0.160112448
0.417650401,0.175413168,0.417650401,0.175413168,0.417650401,0.175413168,0.417650401,0.175413168,0.417650401,0.175413168,0.417650401,0.175413168,0.417650401,0.175413168,0.417650401,0.175413168
0.476458012,0.200112365,0.476458012,0.200112365,0.476458012,0.200112365,0.476458012,0.200112365,0.476458012,0.200112365,0.476458012,0.200112365,0.476458012,0.200112365,0.476458012,0.200112365
0.521839228,0.219172476,0.521839228,0.219172476,0.521839228,0.219172476,0.521839228,0.219172476,0.521839228,0.219172476,0.521839228,0.219172476,0.521839228,0.219172476,0.521839228,0.219172476
0.550929751,0.231390495,0.550929751,0.231390495,0.550929751,0.231390495,0.550929751,0.231390495,0.550929751,0.231390495,0.550929751,0.231390495,0.550929751,0.231390495,0.550929751,0.231390495
0.567847009,0.238495744,0.567847009,0.238495744,0.567847009,0.238495744,0.567847009,0.238495744,0.567847009,0.238495744,0.567847009,0.238495744,0.567847009,0.238495744,0.567847009,0.238495744
0.575902846,0.241879195,0.575902846,0.241879195,0.575902846,0.241879195,0.575902846,0.241879195,0.575902846,0.241879195,0.575902846,0.241879195,0.575902846,0.241879195,0.575902846,0.241879195
0.575544809,0.24172882,0.575544809,0.24172882,0.575544809,0.24172882,0.575544809,0.24172882,0.575544809,0.24172882,0.575544809,0.24172882,0.575544809,0.24172882,0.575544809,0.24172882
0.576260883,0.242029571,0.576260883,0.242029571,0.576260883,0.242029571,0.576260883,0.242029571,0.576260883,0.242029571,0.576260883,0.242029571,0.576260883,0.242029571,0.576260883,0.242029571
0.577334995,0.242480698,0.577334995,0.242480698,0.577334995,0.242480698,0.577334995,0.242480698,0.577334995,0.242480698,0.577334995,0.242480698,0.577334995,0.242480698,0.577334995,0.242480698
0.571695909,0.240112282,0.571695909,0.240112282,0.571695909,0.240112282,0.571695909,0.240112282,0.571695909,0.240112282,0.571695909,0.240112282,0.571695909,0.240112282,0.571695909,0.240112282
0.576260883,0.242029571,0.576260883,0.242029571,0.576260883,0.242029571,0.576260883,0.242029571,0.576260883,0.242029571,0.576260883,0.242029571,0.576260883,0.242029571,0.576260883,0.242029571
0.594789309,0.24981151,0.594789309,0.24981151,0.594789309,0.24981151,0.594789309,0.24981151,0.594789309,0.24981151,0.594789309,0.24981151,0.594789309,0.24981151,0.594789309,0.24981151
0.617614181,0.259397956,0.617614181,0.259397956,0.617614181,0.259397956,0.617614181,0.259397956,0.617614181,0.259397956,0.617614181,0.259397956,0.617614181,0.259397956,0.617614181,0.259397956
0.589866297,0.247743845,0.589866297,0.247743845,0.589866297,0.247743845,0.589866297,0.247743845,0.589866297,0.247743845,0.589866297,0.247743845,0.589866297,0.247743845,0.589866297,0.247743845
0.570890325,0.239773937,0.570890325,0.239773937,0.570890325,0.239773937,0.570890325,0.239773937,0.570890325,0.239773937,0.570890325,0.239773937,0.570890325,0.239773937,0.570890325,0.239773937
0.547707416,0.230037115,0.547707416,0.230037115,0.547707416,0.230037115,0.547707416,0.230037115,0.547707416,0.230037115,0.547707416,0.230037115,0.547707416,0.230037115,0.547707416,0.230037115
0.521033644,0.218834131,0.521033644,0.218834131,0.521033644,0.218834131,0.521033644,0.218834131,0.521033644,0.218834131,0.521033644,0.218834131,0.521033644,0.218834131,0.521033644,0.218834131
0.48317121,0.202931908,0.48317121,0.202931908,0.48317121,0.202931908,0.48317121,0.202931908,0.48317121,0.202931908,0.48317121,0.202931908,0.48317121,0.202931908,0.48317121,0.202931908
0.436894901,0.183495858,0.436894901,0.183495858,0.436894901,0.183495858,0.436894901,0.183495858,0.436894901,0.183495858,0.436894901,0.183495858,0.436894901,0.183495858,0.436894901,0.183495858
0.405208608,0.170187615,0.405208608,0.170187615,0.405208608,0.170187615,0.405208608,0.170187615,0.405208608,0.170187615,0.405208608,0.170187615,0.405208608,0.170187615,0.405208608,0.170187615
0.388649387,0.163232743,0.388649387,0.163232743,0.388649387,0.163232743,0.388649387,0.163232743,0.388649387,0.163232743,0.388649387,0.163232743,0.388649387,0.163232743,0.388649387,0.163232743
0.378266308,0.15887185,0.378266308,0.15887185,0.378266308,0.15887185,0.378266308,0.15887185,0.378266308,0.15887185,0.378266308,0.15887185,0.378266308,0.15887185,0.378266308,0.15887185
0.375581029,0.157744032,0.375581029,0.157744032,0.375581029,0.157744032,0.375581029,0.157744032,0.375581029,0.157744032,0.375581029,0.157744032,0.375581029,0.157744032,0.375581029,0.157744032
0.383905394,0.161240266,0.383905394,0.161240266,0.383905394,0.161240266,0.383905394,0.161240266,0.383905394,0.161240266,0.383905394,0.161240266,0.383905394,0.161240266,0.383905394,0.161240266
0.420962245,0.176804143,0.420962245,0.176804143,0.420962245,0.176804143,0.420962245,0.176804143,0.420962245,0.176804143,0.420962245,0.176804143,0.420962245,0.176804143,0.420962245,0.176804143
0.490689991,0.206089796,0.490689991,0.206089796,0.490689991,0.206089796,0.490689991,0.206089796,0.490689991,0.206089796,0.490689991,0.206089796,0.490689991,0.206089796,0.490689991,0.206089796
0.542336858,0.22778148,0.542336858,0.22778148,0.542336858,0.22778148,0.542336858,0.22778148,0.542336858,0.22778148,0.542336858,0.22778148,0.542336858,0.22778148,0.542336858,0.22778148
0.570800816,0.239736343,0.570800816,0.239736343,0.570800816,0.239736343,0.570800816,0.239736343,0.570800816,0.239736343,0.570800816,0.239736343,0.570800816,0.239736343,0.570800816,0.239736343
0.591387955,0.248382941,0.591387955,0.248382941,0.591387955,0.248382941,0.591387955,0.248382941,0.591387955,0.248382941,0.591387955,0.248382941,0.591387955,0.248382941,0.591387955,0.248382941
0.598906737,0.251540829,0.598906737,0.251540829,0.598906737,0.251540829,0.598906737,0.251540829,0.598906737,0.251540829,0.598906737,0.251540829,0.598906737,0.251540829,0.598906737,0.251540829
0.604366804,0.253834058,0.604366804,0.253834058,0.604366804,0.253834058,0.604366804,0.253834058,0.604366804,0.253834058,0.604366804,0.253834058,0.604366804,0.253834058,0.604366804,0.253834058
0.604456313,0.253871652,0.604456313,0.253871652,0.604456313,0.253871652,0.604456313,0.253871652,0.604456313,0.253871652,0.604456313,0.253871652,0.604456313,0.253871652,0.604456313,0.253871652
0.607589139,0.255187438,0.607589139,0.255187438,0.607589139,0.255187438,0.607589139,0.255187438,0.607589139,0.255187438,0.607589139,0.255187438,0.607589139,0.255187438,0.607589139,0.255187438
0.604277295,0.253796464,0.604277295,0.253796464,0.604277295,0.253796464,0.604277295,0.253796464,0.604277295,0.253796464,0.604277295,0.253796464,0.604277295,0.253796464,0.604277295,0.253796464
0.609379325,0.255939317,0.609379325,0.255939317,0.609379325,0.255939317,0.609379325,0.255939317,0.609379325,0.255939317,0.609379325,0.255939317,0.609379325,0.255939317,0.609379325,0.255939317
0.620747006,0.260713743,0.620747006,0.260713743,0.620747006,0.260713743,0.620747006,0.260713743,0.620747006,0.260713743,0.620747006,0.260713743,0.620747006,0.260713743,0.620747006,0.260713743
0.629518918,0.264397946,0.629518918,0.264397946,0.629518918,0.264397946,0.629518918,0.264397946,0.629518918,0.264397946,0.629518918,0.264397946,0.629518918,0.264397946,0.629518918,0.264397946
0.604456313,0.253871652,0.604456313,0.253871652,0.604456313,0.253871652,0.604456313,0.253871652,0.604456313,0.253871652,0.604456313,0.253871652,0.604456313,0.253871652,0.604456313,0.253871652
0.587091509,0.246578434,0.587091509,0.246578434,0.587091509,0.246578434,0.587091509,0.246578434,0.587091509,0.246578434,0.587091509,0.246578434,0.587091509,0.246578434,0.587091509,0.246578434
0.559433135,0.234961917,0.559433135,0.234961917,0.559433135,0.234961917,0.559433135,0.234961917,0.559433135,0.234961917,0.559433135,0.234961917,0.559433135,0.234961917,0.559433135,0.234961917
0.530790158,0.222931866,0.530790158,0.222931866,0.530790158,0.222931866,0.530790158,0.222931866,0.530790158,0.222931866,0.530790158,0.222931866,0.530790158,0.222931866,0.530790158,0.222931866
0.493285761,0.20718002,0.493285761,0.20718002,0.493285761,0.20718002,0.493285761,0.20718002,0.493285761,0.20718002,0.493285761,0.20718002,0.493285761,0.20718002,0.493285761,0.20718002
0.471893038,0.198195076,0.471893038,0.198195076,0.471893038,0.198195076,0.471893038,0.198195076,0.471893038,0.198195076,0.471893038,0.198195076,0.471893038,0.198195076,0.471893038,0.198195076
0.442354968,0.185789087,0.442354968,0.185789087,0.442354968,0.185789087,0.442354968,0.185789087,0.442354968,0.185789087,0.442354968,0.185789087,0.442354968,0.185789087,0.442354968,0.185789087
0.424811145,0.178420681,0.424811145,0.178420681,0.424811145,0.178420681,0.424811145,0.178420681,0.424811145,0.178420681,0.424811145,0.178420681,0.424811145,0.178420681,0.424811145,0.178420681
0.415591687,0.174548509,0.415591687,0.174548509,0.415591687,0.174548509,0.415591687,0.174548509,0.415591687,0.174548509,0.415591687,0.174548509,0.415591687,0.174548509,0.415591687,0.174548509
0.412190334,0.17311994,0.412190334,0.17311994,0.412190334,0.17311994,0.412190334,0.17311994,0.412190334,0.17311994,0.412190334,0.17311994,0.412190334,0.17311994,0.412190334,0.17311994
0.419261569,0.176089859,0.419261569,0.176089859,0.419261569,0.176089859,0.419261569,0.176089859,0.419261569,0.176089859,0.419261569,0.176089859,0.419261569,0.176089859,0.419261569,0.176089859
0.457392531,0.192104863,0.457392531,0.192104863,0.457392531,0.192104863,0.457392531,0.192104863,0.457392531,0.192104863,0.457392531,0.192104863,0.457392531,0.192104863,0.457392531,0.192104863
0.519780514,0.218307816,0.519780514,0.218307816,0.519780514,0.218307816,0.519780514,0.218307816,0.519780514,0.218307816,0.519780514,0.218307816,0.519780514,0.218307816,0.519780514,0.218307816
0.565251239,0.237405521,0.565251239,0.237405521,0.565251239,0.237405521,0.565251239,0.237405521,0.565251239,0.237405521,0.565251239,0.237405521,0.565251239,0.237405521,0.565251239,0.237405521
0.588613167,0.24721753,0.588613167,0.24721753,0.588613167,0.24721753,0.588613167,0.24721753,0.588613167,0.24721753,0.588613167,0.24721753,0.588613167,0.24721753,0.588613167,0.24721753
0.609468834,0.25597691,0.609468834,0.25597691,0.609468834,0.25597691,0.609468834,0.25597691,0.609468834,0.25597691,0.609468834,0.25597691,0.609468834,0.25597691,0.609468834,0.25597691
0.610453437,0.256390443,0.610453437,0.256390443,0.610453437,0.256390443,0.610453437,0.256390443,0.610453437,0.256390443,0.610453437,0.256390443,0.610453437,0.256390443,0.610453437,0.256390443
0.610453437,0.256390443,0.610453437,0.256390443,0.610453437,0.256390443,0.610453437,0.256390443,0.610453437,0.256390443,0.610453437,0.256390443,0.610453437,0.256390443,0.610453437,0.256390443
0.608394723,0.255525784,0.608394723,0.255525784,0.608394723,0.255525784,0.608394723,0.255525784,0.608394723,0.255525784,0.608394723,0.255525784,0.608394723,0.255525784,0.608394723,0.255525784
0.603203183,0.253345337,0.603203183,0.253345337,0.603203183,0.253345337,0.603203183,0.253345337,0.603203183,0.253345337,0.603203183,0.253345337,0.603203183,0.253345337,0.603203183,0.253345337
0.601412997,0.252593459,0.601412997,0.252593459,0.601412997,0.252593459,0.601412997,0.252593459,0.601412997,0.252593459,0.601412997,0.252593459,0.601412997,0.252593459,0.601412997,0.252593459
0.60356122,0.253495713,0.60356122,0.253495713,0.60356122,0.253495713,0.60356122,0.253495713,0.60356122,0.253495713,0.60356122,0.253495713,0.60356122,0.253495713,0.60356122,0.253495713
0.618419765,0.259736301,0.618419765,0.259736301,0.618419765,0.259736301,0.618419765,0.259736301,0.618419765,0.259736301,0.618419765,0.259736301,0.618419765,0.259736301,0.618419765,0.259736301
0.635784569,0.267029519,0.635784569,0.267029519,0.635784569,0.267029519,0.635784569,0.267029519,0.635784569,0.267029519,0.635784569,0.267029519,0.635784569,0.267029519,0.635784569,0.267029519
0.620747006,0.260713743,0.620747006,0.260713743,0.620747006,0.260713743,0.620747006,0.260713743,0.620747006,0.260713743,0.620747006,0.260713743,0.620747006,0.260713743,0.620747006,0.260713743
0.603292693,0.253382931,0.603292693,0.253382931,0.603292693,0.253382931,0.603292693,0.253382931,0.603292693,0.253382931,0.603292693,0.253382931,0.603292693,0.253382931,0.603292693,0.253382931
0.577693032,0.242631074,0.577693032,0.242631074,0.577693032,0.242631074,0.577693032,0.242631074,0.577693032,0.242631074,0.577693032,0.242631074,0.577693032,0.242631074,0.577693032,0.242631074
0.552451409,0.232029592,0.552451409,0.232029592,0.552451409,0.232029592,0.552451409,0.232029592,0.552451409,0.232029592,0.552451409,0.232029592,0.552451409,0.232029592,0.552451409,0.232029592
0.509934491,0.214172486,0.509934491,0.214172486,0.509934491,0.214172486,0.509934491,0.214172486,0.509934491,0.214172486,0.509934491,0.214172486,0.509934491,0.214172486,0.509934491,0.214172486
0.46643297,0.195901848,0.46643297,0.195901848,0.46643297,0.195901848,0.46643297,0.195901848,0.46643297,0.195901848,0.46643297,0.195901848,0.46643297,0.195901848,0.46643297,0.195901848
0.433762075,0.182180072,0.433762075,0.182180072,0.433762075,0.182180072,0.433762075,0.182180072,0.433762075,0.182180072,0.433762075,0.182180072,0.433762075,0.182180072,0.433762075,0.182180072
0.414696594,0.17417257,0.414696594,0.17417257,0.414696594,0.17417257,0.414696594,0.17417257,0.414696594,0.17417257,0.414696594,0.17417257,0.414696594,0.17417257,0.414696594,0.17417257
0.406819776,0.170864306,0.406819776,0.170864306,0.406819776,0.170864306,0.406819776,0.170864306,0.406819776,0.170864306,0.406819776,0.170864306,0.406819776,0.170864306,0.406819776,0.170864306
0.404224006,0.169774082,0.404224006,0.169774082,0.404224006,0.169774082,0.404224006,0.169774082,0.404224006,0.169774082,0.404224006,0.169774082,0.404224006,0.169774082,0.404224006,0.169774082
0.408699471,0.171653778,0.408699471,0.171653778,0.408699471,0.171653778,0.408699471,0.171653778,0.408699471,0.171653778,0.408699471,0.171653778,0.408699471,0.171653778,0.408699471,0.171653778
0.443697608,0.186352995,0.443697608,0.186352995,0.443697608,0.186352995,0.443697608,0.186352995,0.443697608,0.186352995,0.443697608,0.186352995,0.443697608,0.186352995,0.443697608,0.186352995
0.506354119,0.21266873,0.506354119,0.21266873,0.506354119,0.21266873,0.506354119,0.21266873,0.506354119,0.21266873,0.506354119,0.21266873,0.506354119,0.21266873,0.506354119,0.21266873
0.55370454,0.232555907,0.55370454,0.232555907,0.55370454,0.232555907,0.55370454,0.232555907,0.55370454,0.232555907,0.55370454,0.232555907,0.55370454,0.232555907,0.55370454,0.232555907
0.578498616,0.242969419,0.578498616,0.242969419,0.578498616,0.242969419,0.578498616,0.242969419,0.578498616,0.242969419,0.578498616,0.242969419,0.578498616,0.242969419,0.578498616,0.242969419
0.596758514,0.250638576,0.596758514,0.250638576,0.596758514,0.250638576,0.596758514,0.250638576,0.596758514,0.250638576,0.596758514,0.250638576,0.596758514,0.250638576,0.596758514,0.250638576
0.607052083,0.254961875,0.607052083,0.254961875,0.607052083,0.254961875,0.607052083,0.254961875,0.607052083,0.254961875,0.607052083,0.254961875,0.607052083,0.254961875,0.607052083,0.254961875
0.605440916,0.254285185,0.605440916,0.254285185,0.605440916,0.254285185,0.605440916,0.254285185,0.605440916,0.254285185,0.605440916,0.254285185,0.605440916,0.254285185,0.605440916,0.254285185
0.603113674,0.253307743,0.603113674,0.253307743,0.603113674,0.253307743,0.603113674,0.253307743,0.603113674,0.253307743,0.603113674,0.253307743,0.603113674,0.253307743,0.603113674,0.253307743
0.599443793,0.251766393,0.599443793,0.251766393,0.599443793,0.251766393,0.599443793,0.251766393,0.599443793,0.251766393,0.599443793,0.251766393,0.599443793,0.251766393,0.599443793,0.251766393
0.60105496,0.252443083,0.60105496,0.252443083,0.60105496,0.252443083,0.60105496,0.252443083,0.60105496,0.252443083,0.60105496,0.252443083,0.60105496,0.252443083,0.60105496,0.252443083
0.612333132,0.257179915,0.612333132,0.257179915,0.612333132,0.257179915,0.612333132,0.257179915,0.612333132,0.257179915,0.612333132,0.257179915,0.612333132,0.257179915,0.612333132,0.257179915
0.620388969,0.260563367,0.620388969,0.260563367,0.620388969,0.260563367,0.620388969,0.260563367,0.620388969,0.260563367,0.620388969,0.260563367,0.620388969,0.260563367,0.620388969,0.260563367
0.636500643,0.26733027,0.636500643,0.26733027,0.636500643,0.26733027,0.636500643,0.26733027,0.636500643,0.26733027,0.636500643,0.26733027,0.636500643,0.26733027,0.636500643,0.26733027
0.617524672,0.259360362,0.617524672,0.259360362,0.617524672,0.259360362,0.617524672,0.259360362,0.617524672,0.259360362,0.617524672,0.259360362,0.617524672,0.259360362,0.617524672,0.259360362
0.594520781,0.249698728,0.594520781,0.249698728,0.594520781,0.249698728,0.594520781,0.249698728,0.594520781,0.249698728,0.594520781,0.249698728,0.594520781,0.249698728,0.594520781,0.249698728
0.570442779,0.239585967,0.570442779,0.239585967,0.570442779,0.239585967,0.570442779,0.239585967,0.570442779,0.239585967,0.570442779,0.239585967,0.570442779,0.239585967,0.570442779,0.239585967
0.544574591,0.228721328,0.544574591,0.228721328,0.544574591,0.228721328,0.544574591,0.228721328,0.544574591,0.228721328,0.544574591,0.228721328,0.544574591,0.228721328,0.544574591,0.228721328
